Year,ID,Name,Nationality,Age,Height,Weight,Preferred Foot,Body Type,Skill Moves,Weak Foot,Finishing,ShotPower,Positioning,Crossing,Marking,StandingTackle,SlidingTackle,Interceptions,ShortPassing,Vision,BallControl,LongPassing,Stamina,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Value,Wage,Contract Valid Until,AttackingScore,DefendingScore,FieldingScore,GoalkeepingScore
24,177683,Yann Sommer,Switzerland,34,183,79,Right,Normal (170-185),1,4,13,62,15,13,9,19,12,21,40,64,25,36,45,78,79,83,84,90,7000000.0,84000.0,2026.0,31.400000000000002,26.8,43.650000000000006,80.89999999999999
24,185122,Péter Gulácsi,Hungary,33,191,86,Right,Normal (185+),1,2,10,57,11,16,25,16,20,23,35,44,25,31,37,85,84,76,83,84,13500000.0,60000.0,2025.0,28.3,30.900000000000002,37.849999999999994,82.1
24,188377,Kyle Walker,England,33,183,83,Right,Unique,3,2,51,86,68,77,75,85,83,78,81,69,81,81,81,12,6,16,15,8,22000000.0,155000.0,2024.0,79.7,80.1,79.1,18.35
24,189509,Thiago Alcântara do Nascimento,Spain,32,174,70,Right,Normal (170-185),5,3,68,75,72,78,68,73,72,78,90,86,91,88,70,6,11,7,9,13,33000000.0,150000.0,2024.0,86.5,72.55000000000001,85.85000000000001,14.85
24,189596,Thomas Müller,Germany,33,185,76,Right,Lean (185+),3,4,84,78,94,85,47,57,46,58,85,87,84,79,80,6,7,11,14,14,26500000.0,90000.0,2024.0,91.05000000000003,57.6,83.7,16.5
24,189881,Chris Smalling,England,33,194,81,Right,Lean (185+),2,3,54,42,51,52,88,89,85,84,65,56,65,64,75,10,15,16,15,15,20000000.0,88000.0,2025.0,57.20000000000001,86.15000000000002,67.25,20.65
24,192505,Romelu Lukaku Menama,Belgium,30,191,94,Left,Unique,3,4,86,87,85,73,30,41,30,27,77,75,78,70,64,8,15,14,7,10,41500000.0,165000.0,2024.0,89.39999999999999,45.75,75.74999999999999,18.75
24,192984,Koen Casteels,Belgium,31,197,86,Left,Normal (185+),1,2,15,58,15,15,11,19,17,16,35,42,23,37,44,84,82,77,85,86,22500000.0,55000.0,2024.0,29.150000000000002,25.999999999999996,38.1,81.95000000000002
24,193747,Jorge Resurrección Merodio,Spain,31,176,75,Right,Normal (170-185),3,4,69,82,76,85,80,83,71,82,86,85,83,83,85,14,12,5,10,13,29500000.0,74000.0,2024.0,86.3,79.55000000000001,83.75,17.9
24,198706,Luis Alberto Romero Alconchel,Spain,30,183,74,Right,Lean (170-185),4,3,75,82,76,69,63,66,59,64,90,91,90,88,68,6,8,6,12,11,40500000.0,78000.0,2025.0,88.94999999999999,62.800000000000004,85.35000000000001,14.200000000000001
24,201024,Kalidou Koulibaly,Senegal,32,186,93,Right,Unique,2,4,43,67,50,50,86,85,83,83,71,65,72,69,68,7,11,7,13,5,27500000.0,62000.0,2026.0,63.599999999999994,84.74999999999999,71.39999999999999,15.8
24,202556,Memphis Depay,Netherlands,29,176,78,Right,Unique,5,3,82,85,85,84,23,31,20,28,80,85,85,75,79,8,14,6,12,10,42000000.0,90000.0,2025.0,92.65,39.95000000000001,81.60000000000001,17.6
24,203841,Nick Pope,England,31,199,76,Right,Lean (185+),1,3,14,56,13,11,19,15,14,23,32,50,25,52,37,82,83,75,84,86,22500000.0,110000.0,2026.0,28.900000000000002,29.950000000000003,41.8,81.49999999999999
24,206113,Serge David Gnabry,Germany,27,176,77,Right,Unique,4,4,85,87,85,77,45,44,43,38,83,80,82,73,75,14,10,10,9,7,45000000.0,90000.0,2026.0,91.85000000000001,48.9,80.14999999999999,16.05
24,207862,Matthias Ginter,Germany,29,189,86,Right,Normal (185+),2,3,55,79,55,68,87,86,78,86,79,72,75,74,75,12,10,6,8,10,35500000.0,47000.0,2026.0,71.3,83.95000000000002,74.94999999999999,17.1
24,208418,Yannick Ferreira Carrasco,Belgium,29,181,73,Right,Lean (170-185),4,4,81,84,80,82,54,64,61,57,80,80,84,74,75,9,11,9,10,10,41500000.0,69000.0,2026.0,91.2,61.20000000000001,80.2,16.25
24,209499,Fábio Henrique Tavares,Brazil,29,188,78,Right,Unique,3,2,63,81,70,75,81,84,82,82,84,76,81,82,85,13,12,6,8,8,36000000.0,65000.0,2026.0,81.75,81.95,81.4,16.65
24,210008,Adrien Rabiot,France,28,191,80,Left,Lean (185+),3,3,72,86,82,73,80,84,80,82,85,83,85,84,89,9,12,9,7,15,42000000.0,150000.0,2024.0,87.95,82.14999999999999,84.2,18.400000000000002
24,210035,Alejandro Grimaldo García,Spain,27,171,67,Left,Normal (170-185),3,2,59,82,77,83,75,78,76,79,83,84,83,79,90,7,13,10,7,13,40500000.0,74000.0,2027.0,85.85000000000001,75.7,83.35000000000001,16.7
24,212616,Rodrigo Javier De Paul,Argentina,29,180,70,Right,Normal (170-185),4,3,76,80,78,78,72,81,75,79,85,86,85,85,92,13,12,10,7,14,41000000.0,85000.0,2026.0,88.24999999999999,77.85,84.94999999999999,18.400000000000002
24,216435,Stanislav Lobotka,Slovakia,28,170,64,Right,Normal (170-),3,4,70,73,78,75,78,82,78,82,85,85,86,85,85,10,7,16,13,14,42000000.0,86000.0,2027.0,85.3,78.49999999999999,84.35,17.15
24,222492,Leroy Aziz Sané,Germany,27,183,80,Left,Unique,4,2,80,86,81,81,36,32,35,34,82,79,85,70,70,8,12,9,9,14,45000000.0,90000.0,2025.0,90.95,43.650000000000006,79.49999999999999,17.650000000000002
24,226161,Marcos Llorente Moreno,Spain,28,184,74,Right,Lean (170-185),3,4,79,84,82,76,79,79,74,81,82,81,80,80,91,13,6,6,11,15,42500000.0,85000.0,2027.0,88.2,79.1,81.9,18.1
24,232363,Milan Škriniar,Slovakia,28,187,80,Right,Unique,2,3,42,50,30,40,88,90,81,84,72,46,70,73,80,10,13,12,8,12,36500000.0,110000.0,2028.0,53.1,86.0,69.89999999999999,18.7
24,264240,Pablo Martín Páez Gavira,Spain,18,173,70,Right,Normal (170-185),3,3,71,56,81,69,59,78,72,79,84,83,85,82,84,8,10,11,7,13,68500000.0,60000.0,2026.0,81.35,71.2,83.6,14.95
24,243715,William Alain André Gabriel Saliba,France,22,193,85,Right,Normal (185+),2,3,35,60,43,58,85,87,83,82,83,62,81,76,70,7,10,6,8,11,53000000.0,105000.0,2024.0,60.55,84.45,76.1,16.450000000000003
24,247090,Enzo Jeremías Fernández,Argentina,22,178,76,Right,Normal (170-185),3,4,66,83,79,66,77,77,74,74,86,86,83,88,85,8,6,7,8,10,58000000.0,120000.0,2031.0,84.95000000000002,76.24999999999999,84.14999999999999,15.0
24,234396,Alphonso Boyle Davies,Canada,22,185,77,Left,Unique,4,4,64,74,77,85,71,74,74,78,82,77,84,71,81,11,11,6,5,14,52000000.0,64000.0,2025.0,83.15,75.45,80.10000000000001,17.7
24,242516,Cody Mathès Gakpo,Netherlands,24,189,76,Right,Lean (185+),4,4,83,86,81,83,43,38,28,39,78,79,85,70,76,15,11,7,9,5,55500000.0,130000.0,2028.0,92.05,47.7,79.15,17.4
24,246430,Dušan Vlahović,Serbia,23,190,75,Left,Normal (185+),3,3,88,84,86,57,19,26,24,24,71,68,85,59,79,5,15,6,11,10,55500000.0,125000.0,2026.0,88.6,38.199999999999996,74.5,17.6
24,247819,Nico Schlotterbeck,Germany,23,191,90,Left,Normal (185+),3,2,51,75,58,48,84,87,82,83,77,68,72,81,73,8,10,8,14,13,49500000.0,51000.0,2027.0,70.64999999999999,84.20000000000002,75.29999999999998,18.8
24,253149,Jeremie Agyekum Frimpong,Netherlands,22,171,64,Right,Normal (170-185),3,3,62,53,78,84,75,78,75,76,77,81,81,61,85,12,7,8,13,14,52000000.0,58000.0,2025.0,76.99999999999999,74.55000000000001,77.6,17.25
24,244260,Daniel Olmo Carvajal,Spain,25,179,72,Right,Lean (170-185),4,4,74,79,82,78,50,50,44,57,86,85,86,79,76,15,15,13,12,11,50500000.0,71000.0,2027.0,88.75,53.699999999999996,83.5,18.05
24,251809,Sven Botman,Netherlands,23,193,81,Left,Normal (185+),2,3,24,65,45,43,85,84,84,82,79,59,74,76,70,12,9,8,6,14,47000000.0,105000.0,2027.0,56.75,84.04999999999998,72.6,17.700000000000003
24,230869,Unai Simón Mendibil,Spain,26,190,89,Right,Normal (185+),1,3,14,58,14,16,11,18,12,26,38,48,16,34,44,84,79,77,84,85,36500000.0,31000.0,2025.0,27.700000000000003,28.500000000000004,37.9,81.39999999999999
24,241464,Pau Francisco Torres,Spain,26,191,80,Left,Lean (185+),2,3,28,58,42,55,84,85,83,83,80,67,80,78,80,11,13,13,13,9,42000000.0,100000.0,2028.0,59.20000000000001,82.89999999999999,75.80000000000001,19.1
24,213661,Andreas Bødtker Christensen,Denmark,27,187,82,Right,Lean (185+),2,3,36,37,32,51,86,86,84,86,83,62,79,79,73,10,12,8,6,8,38500000.0,155000.0,2026.0,53.00000000000001,83.80000000000001,75.95000000000002,16.200000000000003
24,216460,José María Giménez de Vargas,Uruguay,28,185,79,Right,Normal (185+),2,3,37,73,25,47,87,85,85,84,71,46,66,68,71,9,11,7,10,15,36500000.0,71000.0,2025.0,56.75,84.9,65.35,18.45
24,225116,Alex Meret,Italy,26,190,83,Left,Lean (185+),1,3,17,54,20,15,10,21,12,22,30,25,25,25,29,83,80,72,83,86,34000000.0,56000.0,2024.0,28.05,27.200000000000003,32.7,80.30000000000001
24,229582,Gianluca Mancini,Italy,27,190,77,Right,Normal (185+),2,3,48,51,32,34,84,84,79,84,67,51,76,68,87,13,12,8,6,8,38500000.0,80000.0,2027.0,54.550000000000004,83.7,69.15,17.35
24,225375,Konrad Laimer,Austria,26,180,72,Right,Lean (170-185),3,3,69,74,73,78,84,81,77,86,81,78,78,77,90,9,12,12,13,12,38000000.0,75000.0,2027.0,81.54999999999998,81.45000000000002,80.10000000000001,18.1
24,225659,Guido Rodríguez,Argentina,28,185,80,Right,Lean (185+),2,4,43,80,68,59,86,88,85,86,82,73,76,75,76,12,11,14,16,6,35000000.0,37000.0,2024.0,73.7,84.4,76.14999999999999,17.900000000000002
24,226851,Benjamin Pavard,France,27,186,81,Right,Normal (185+),3,3,49,80,60,75,85,86,83,86,79,66,77,78,81,9,7,15,7,15,36500000.0,95000.0,2028.0,74.65,83.65,76.15,17.7
24,227236,André-Franck Zambo Anguissa,Cameroon,27,184,78,Right,Normal (170-185),3,3,66,74,79,62,80,86,75,84,80,76,82,74,85,11,11,9,8,11,37000000.0,69000.0,2025.0,81.3,83.15,79.89999999999999,18.05
24,228251,Lorenzo Pellegrini,Italy,27,186,77,Right,Lean (185+),3,4,75,79,80,74,73,76,73,72,88,87,87,83,90,12,7,10,13,11,42000000.0,88000.0,2026.0,87.54999999999998,74.55000000000001,85.85000000000001,17.85
24,229391,João Maria Lobo Alves Palhinha Gonçalves,Portugal,27,190,85,Right,Normal (185+),2,4,64,80,68,59,83,87,86,81,78,71,80,79,87,14,10,8,7,7,37000000.0,100000.0,2027.0,78.64999999999999,84.80000000000001,78.55000000000001,17.15
24,230142,Mikel Oyarzabal Ugarte,Spain,26,181,79,Left,Lean (170-185),3,3,85,80,85,80,55,32,30,29,82,82,85,73,79,10,6,10,13,11,43000000.0,49000.0,2028.0,91.14999999999999,43.6,80.75000000000001,15.850000000000001
24,234236,Patrik Schick,Czech Republic,27,191,86,Left,Normal (185+),4,3,82,82,85,64,44,29,19,25,78,74,82,64,69,11,15,8,9,14,42500000.0,80000.0,2027.0,87.25,43.05,75.9,19.8
24,155862,Sergio Ramos García,Spain,37,184,82,Right,Unique,3,3,65,79,69,63,82,82,83,84,78,71,78,80,54,11,8,9,7,11,6500000.0,28000.0,2024.0,76.65,83.35,74.45,17.200000000000003
24,167948,Hugo Lloris,France,36,188,82,Left,Unique,1,1,10,53,9,13,24,12,18,25,52,57,29,55,41,85,80,70,81,86,4000000.0,54000.0,2024.0,28.049999999999997,26.85,47.7,79.60000000000001
24,178603,Mats Hummels,Germany,34,191,94,Right,Stocky (185+),2,3,55,71,57,65,88,85,82,87,81,80,74,85,65,15,6,10,5,6,12000000.0,60000.0,2024.0,71.45,85.0,78.3,15.3
24,180930,Edin Džeko,Bosnia and Herzegovina,37,193,80,Right,Lean (185+),3,5,87,86,86,63,54,28,16,50,77,74,84,75,67,9,11,13,15,15,12500000.0,43000.0,2025.0,88.75,50.45,77.5,18.9
24,183898,Ángel Fabián Di María Hernández,Argentina,35,180,69,Left,Unique,5,2,74,80,80,85,41,55,52,42,87,89,91,81,73,10,7,11,12,11,15500000.0,19000.0,2024.0,91.94999999999999,52.500000000000014,85.4,15.9
24,188350,Marco Reus,Germany,34,180,71,Right,Unique,4,4,84,84,84,83,59,47,59,56,85,84,86,78,66,12,12,13,13,11,17000000.0,66000.0,2024.0,92.45,57.699999999999996,82.0,17.150000000000002
24,189332,Jordi Alba Ramos,Spain,34,170,68,Left,Unique,3,3,73,64,83,84,72,78,78,80,85,78,82,81,83,13,15,13,6,13,13500000.0,14000.0,2024.0,82.64999999999999,75.55000000000001,81.25,18.85
24,189511,Sergio Busquets i Burgos,Spain,34,189,76,Right,Lean (185+),3,3,67,61,76,62,83,83,79,83,87,82,85,85,75,5,8,13,9,13,12500000.0,14000.0,2025.0,77.75,80.45,83.15,14.5
24,190460,Christian Dannemann Eriksen,Denmark,31,181,76,Right,Unique,4,5,72,84,75,88,55,57,22,52,90,90,90,90,74,9,14,7,7,6,30000000.0,145000.0,2025.0,89.95,51.6,86.10000000000001,13.7
24,193301,Alexandre Lacazette,France,32,175,73,Right,Unique,4,4,86,85,86,70,39,45,32,42,82,81,84,72,72,11,6,9,5,6,29500000.0,60000.0,2025.0,90.74999999999999,50.50000000000001,80.05000000000001,15.200000000000001
24,199451,Wissam Ben Yedder,France,32,170,68,Right,Unique,4,5,87,84,88,74,34,33,26,44,83,80,87,66,72,6,13,9,7,7,29500000.0,80000.0,2024.0,91.75,45.2,79.89999999999999,15.55
24,199845,Francesco Acerbi,Italy,35,192,88,Left,Normal (185+),3,3,37,75,20,34,87,87,83,85,75,65,71,79,68,11,9,9,13,11,9500000.0,67000.0,2025.0,60.699999999999996,85.45,73.35,18.2
24,200724,José Ignacio Fernández Iglesias,Spain,33,180,76,Right,Normal (170-185),2,4,32,54,37,70,83,83,81,83,84,53,79,67,80,12,7,10,15,7,17500000.0,170000.0,2024.0,57.45,81.9,72.89999999999999,17.450000000000003
24,201153,Álvaro Borja Morata Martín,Spain,30,190,84,Right,Unique,3,4,85,82,84,72,37,14,20,26,76,77,83,63,79,4,5,4,4,5,35500000.0,80000.0,2026.0,88.50000000000001,38.8,76.64999999999999,13.3
24,202648,Sergi Darder Moll,Spain,29,180,71,Right,Lean (170-185),3,3,74,83,78,75,75,76,75,76,86,84,84,85,84,8,9,9,8,12,35500000.0,44000.0,2028.0,88.1,76.10000000000001,84.2,16.1
24,202652,Raheem Sterling,England,28,170,69,Right,Unique,4,3,79,78,87,78,47,53,45,30,77,76,81,67,77,15,12,12,15,9,36500000.0,155000.0,2027.0,88.35,48.85,77.74999999999999,18.5
24,204638,Vilmos Tamás Orban,Hungary,30,186,87,Right,Normal (185+),2,3,38,37,42,39,86,86,81,83,74,44,59,68,68,15,12,15,10,6,30000000.0,67000.0,2025.0,47.05,84.0,64.25,19.35
24,205498,Luiz Frello Filho Jorge,Italy,31,178,68,Right,Lean (170-185),3,3,65,71,69,75,71,80,70,80,89,84,87,88,86,14,7,13,14,8,25500000.0,125000.0,2024.0,81.0,75.15,85.55,16.5
24,205693,Sébastien Haller,Côte d'Ivoire,29,191,90,Right,Normal (185+),3,3,85,85,88,42,40,61,56,36,77,73,82,53,73,6,7,14,7,6,36500000.0,74000.0,2026.0,84.2,55.650000000000006,74.05,15.250000000000002
24,205988,Luke Shaw,England,27,181,75,Left,Stocky (170-185),3,2,46,78,78,85,81,83,79,83,84,80,83,77,75,10,12,13,7,7,35000000.0,135000.0,2027.0,78.85,81.80000000000001,80.39999999999999,17.05
24,208093,Gerard Moreno Balagueró,Spain,31,180,77,Left,Normal (170-185),3,4,88,82,84,77,44,41,41,42,79,78,82,75,77,15,12,7,12,10,30500000.0,54000.0,2027.0,90.75,50.300000000000004,79.25,19.35
24,208333,Emre Can,Germany,29,186,86,Right,Stocky (185+),3,4,74,85,72,64,80,86,80,80,85,75,79,80,84,14,8,8,13,11,31000000.0,63000.0,2026.0,84.9,82.89999999999999,81.05000000000001,18.75
24,208574,Filip Kostić,Serbia,30,184,84,Left,Normal (170-185),3,2,72,86,78,90,69,74,72,69,81,80,82,79,90,13,14,12,12,13,35000000.0,130000.0,2026.0,89.1,72.65,81.85,19.65
24,210324,Jonas Hofmann,Germany,30,176,72,Right,Normal (170-185),3,4,84,74,83,80,70,57,57,75,84,86,81,82,90,6,6,10,10,10,35000000.0,74000.0,2027.0,88.54999999999998,67.35,83.74999999999999,13.8
24,210406,Piotr Sebastian Zieliński,Poland,29,180,75,Right,Normal (170-185),4,5,75,79,80,73,69,74,71,77,85,84,87,81,79,12,9,12,11,6,35500000.0,78000.0,2026.0,88.9,70.6,83.25,15.650000000000002
24,210413,Alessio Romagnoli,Italy,28,185,75,Left,Unique,2,3,30,63,31,36,86,86,86,85,75,45,75,69,68,9,14,12,8,9,31500000.0,68000.0,2027.0,55.85,84.94999999999999,69.0,17.950000000000003
24,216352,Marcelo Brozović,Croatia,30,181,72,Right,Lean (170-185),3,4,69,80,65,73,78,84,82,83,84,82,83,83,93,8,8,15,11,8,30500000.0,56000.0,2026.0,84.35000000000001,80.2,82.89999999999999,15.65
24,216547,Rafael Alexandre Fernandes Ferreira da Silva,Portugal,30,172,66,Right,Lean (170-185),4,3,79,77,83,78,52,47,39,58,77,83,85,76,84,9,11,11,12,8,35500000.0,25000.0,2024.0,88.95,51.699999999999996,81.45,15.150000000000002
24,216594,Nabil Fekir,France,29,173,75,Left,Stocky (170-185),4,4,80,84,80,81,36,43,30,36,81,83,84,77,77,15,9,8,14,15,35500000.0,40000.0,2026.0,90.94999999999999,48.199999999999996,81.4,19.25
24,220834,Marco Asensio Willemsen,Spain,27,182,76,Left,Normal (170-185),4,3,77,88,80,81,40,42,39,45,81,80,87,82,75,13,9,6,12,10,38500000.0,115000.0,2026.0,91.3,47.849999999999994,81.24999999999999,16.75
24,224179,Borja Iglesias Quintás,Spain,30,187,86,Right,Lean (185+),3,3,86,85,86,50,40,36,27,32,76,73,82,63,70,14,12,16,13,16,35500000.0,41000.0,2026.0,86.5,47.150000000000006,74.6,21.55
24,230481,Ronaldo Jailson Cabrais Petri,Brazil,31,177,75,Right,Normal (170-185),4,4,74,82,82,83,24,35,33,40,83,83,83,82,88,12,12,13,15,13,30000000.0,59000.0,2026.0,89.0,43.05,83.55,19.55
24,248243,Eduardo Celmi Camavinga,France,20,182,68,Left,Lean (170-185),4,3,62,73,73,76,75,80,79,77,85,77,86,84,81,12,6,8,12,12,56500000.0,110000.0,2027.0,81.4,78.2,82.14999999999999,17.3
24,234577,Diogo Meireles Costa,Portugal,23,192,84,Right,Normal (170-185),1,2,6,60,18,13,19,13,11,18,50,64,30,55,28,80,77,80,80,86,39000000.0,13000.0,2026.0,30.8,24.7,47.25,78.69999999999999
24,241461,Ferran Torres García,Spain,23,184,77,Right,Lean (170-185),4,4,81,79,85,78,35,24,28,34,79,80,83,77,72,12,9,11,15,12,48000000.0,150000.0,2027.0,89.05,41.00000000000001,79.59999999999998,18.95
24,251517,Joško Gvardiol,Croatia,21,185,80,Left,Normal (185+),3,4,42,76,58,61,81,84,84,82,76,65,76,74,79,5,8,6,9,11,44500000.0,95000.0,2028.0,70.25,82.75,74.5,16.0
24,253072,Darwin Gabriel Núñez Ribeiro,Uruguay,24,187,80,Right,Normal (170-185),3,3,81,85,86,68,38,41,34,41,72,76,76,68,88,14,10,12,10,13,48500000.0,120000.0,2028.0,86.49999999999999,50.60000000000001,76.15,20.200000000000003
24,233486,Robin Le Normand,Spain,26,187,81,Right,Lean (185+),2,3,19,40,21,35,84,86,80,82,78,32,72,67,70,9,13,14,15,10,40000000.0,41000.0,2026.0,41.400000000000006,82.64999999999999,65.30000000000001,19.1
24,235790,Kai Lukas Havertz,Germany,24,190,82,Left,Unique,4,4,81,76,83,74,39,46,38,38,83,81,85,79,77,6,8,11,10,12,46000000.0,110000.0,2028.0,88.35,48.10000000000001,81.95,16.3
24,252145,Nuno Alexandre Tavares Mendes,Portugal,21,176,70,Left,Normal (170-185),3,4,45,80,77,79,76,79,78,77,79,72,80,72,81,7,8,8,12,15,43500000.0,63000.0,2026.0,77.80000000000001,77.25,77.3,17.35
24,222077,Manuel Locatelli,Italy,25,185,75,Right,Lean (185+),3,4,62,79,68,73,80,83,75,78,85,82,83,83,89,11,12,11,10,15,38500000.0,105000.0,2026.0,83.0,79.04999999999998,83.1,18.35
24,229558,Dayotchanculle Oswald Upamecano,France,24,186,90,Right,Stocky (185+),3,3,39,64,47,48,80,84,82,79,77,58,75,76,65,6,7,8,15,9,39500000.0,59000.0,2026.0,62.0,82.25,72.15,16.85
24,232488,Cristian Gabriel Romero,Argentina,25,185,79,Right,Normal (185+),3,2,48,51,43,42,85,84,83,83,74,50,68,64,71,5,7,11,10,14,38000000.0,89000.0,2027.0,56.1,83.89999999999999,67.6,16.85
24,233049,Jadon Sancho,England,23,180,76,Right,Unique,5,3,76,63,82,77,30,34,28,36,85,84,86,68,66,7,11,10,11,13,43500000.0,130000.0,2026.0,84.25000000000001,37.4,80.24999999999999,14.8
24,233084,Nahuel Molina Lucero,Argentina,25,175,70,Right,Lean (170-185),3,3,67,70,77,82,79,79,77,80,80,76,81,69,86,12,13,8,5,10,39500000.0,59000.0,2027.0,81.3,76.69999999999999,78.1,16.75
24,236772,Dominik Szoboszlai,Hungary,22,186,74,Right,Normal (185+),4,4,77,89,79,85,35,30,25,32,83,84,83,81,74,10,10,13,10,6,44500000.0,110000.0,2028.0,91.60000000000002,39.95,81.6,15.8
24,243245,Orkun Kökçü,Turkey,22,175,68,Right,Normal (170-185),3,5,72,78,77,78,70,73,69,74,84,84,85,85,88,9,6,10,6,12,44000000.0,18000.0,2028.0,86.75000000000001,72.75,82.80000000000001,14.350000000000001
24,243580,Ikoma Loïs Openda,Belgium,23,177,79,Right,Normal (170-185),3,4,83,79,84,69,29,23,19,26,75,69,80,59,79,9,8,10,8,13,44000000.0,65000.0,2028.0,85.80000000000001,38.85,74.30000000000001,17.950000000000003
24,226268,Federico Dimarco,Italy,25,175,75,Left,Normal (170-185),3,2,69,69,81,85,77,76,76,80,80,77,84,78,84,9,8,12,7,7,37000000.0,82000.0,2026.0,83.79999999999998,75.00000000000001,79.60000000000001,14.4
24,227535,Rodrigo Bentancur Colmán,Uruguay,26,187,73,Right,Lean (185+),4,4,66,69,72,76,79,83,78,82,85,83,85,83,86,8,7,14,14,12,39500000.0,100000.0,2026.0,82.10000000000001,79.80000000000001,83.95,16.700000000000003
24,236401,Noussair Mazraoui,Morocco,25,183,65,Right,Lean (170-185),3,3,69,68,80,79,76,78,83,81,83,77,84,76,85,12,7,13,12,12,37000000.0,65000.0,2026.0,82.14999999999999,77.65000000000002,80.80000000000001,17.700000000000003
24,240091,Guglielmo Vicario,Italy,26,188,76,Right,Lean (185+),1,1,6,59,8,11,23,11,13,15,27,69,14,27,18,83,81,79,83,85,30500000.0,76000.0,2028.0,26.200000000000006,23.600000000000005,34.05,80.00000000000001
24,240950,Pedro António Pereira Gonçalves,Portugal,25,173,77,Right,Normal (170-185),4,4,84,78,84,79,57,61,48,69,83,86,84,78,84,15,11,15,7,8,40500000.0,22000.0,2027.0,90.25000000000001,62.0,83.20000000000002,16.200000000000003
24,244369,Viktor Tsygankov,Ukraine,25,178,72,Left,Lean (170-185),4,4,82,72,79,79,60,39,37,39,80,80,83,77,77,9,7,15,6,12,40500000.0,37000.0,2027.0,86.85,48.65,79.55,14.850000000000001
24,246242,Boulaye Dia,Senegal,26,180,75,Right,Lean (170-185),3,3,86,84,83,50,28,17,14,23,74,65,82,54,74,11,10,15,14,10,40500000.0,51000.0,2026.0,85.45,35.800000000000004,72.3,19.35
24,204935,Jordan Pickford,England,29,185,77,Left,Normal (185+),1,4,19,65,18,17,21,20,12,24,58,69,40,60,42,83,77,87,80,87,25000000.0,45000.0,2027.0,36.599999999999994,31.5,53.50000000000001,81.45
24,216393,Youri Tielemans,Belgium,26,176,72,Right,Normal (170-185),4,5,74,86,76,80,68,71,67,68,88,86,84,86,82,6,8,10,14,12,37500000.0,100000.0,2027.0,89.1,68.75000000000001,84.25,15.2
24,223197,Enes Ünal,Turkey,26,187,78,Right,Lean (185+),3,4,87,83,80,60,34,43,34,29,78,70,82,62,78,8,14,8,13,13,38000000.0,44000.0,2025.0,87.95,46.349999999999994,75.6,19.05
24,223959,Lucas Torreira Di Pascua,Uruguay,27,166,60,Right,Normal (170-),3,3,68,80,68,71,83,81,79,82,82,78,80,76,92,5,5,13,7,9,33000000.0,53000.0,2026.0,81.94999999999999,80.14999999999999,80.9,13.8
24,225850,Presnel Kimpembe,France,27,189,80,Left,Normal (185+),2,3,33,70,47,59,80,83,82,81,79,64,78,75,79,7,8,14,15,9,32500000.0,88000.0,2024.0,62.45,82.8,74.49999999999999,18.0
24,230938,Franck Yannick Kessié,Côte d'Ivoire,26,183,74,Right,Normal (170-185),3,4,73,84,76,66,83,82,78,82,81,76,82,75,93,9,11,12,12,10,34000000.0,46000.0,2026.0,84.99999999999999,82.5,80.30000000000001,17.95
24,231447,Donyell Malen,Netherlands,24,178,77,Right,Unique,4,4,82,86,80,74,29,33,35,31,79,74,85,58,76,7,9,9,10,14,39500000.0,52000.0,2026.0,89.25000000000001,42.300000000000004,76.6,17.05
24,239837,Alexis Mac Allister,Argentina,24,176,72,Right,Normal (170-185),3,3,79,78,79,79,73,73,65,66,84,84,83,81,86,7,10,14,15,10,39500000.0,110000.0,2028.0,88.85000000000002,70.10000000000001,83.35000000000001,16.700000000000003
24,241671,Dominik Livaković,Croatia,28,187,79,Right,Normal (185+),1,2,12,53,11,13,24,20,21,21,50,60,28,60,32,80,76,71,80,89,26000000.0,38000.0,2028.0,29.35,31.85,48.70000000000001,79.5
