Year,ID,Name,Height,Weight,Strength,Stamina,Agility,Composure
24,198164,Jonathan Viera Ramos,171,67,70,83,91,77.0
24,199564,Sergio Roberto Carnicer,178,68,69,87,69,76.0
24,199576,Oriol Romeu Vidal,183,83,83,75,53,75.0
24,201389,Cristiano Biraghi,185,78,71,83,72,82.0
24,201399,Mauro Emanuel Icardi Rivero,181,79,74,71,68,85.0
24,201519,Jordan Veretout,177,67,78,83,77,80.0
24,202477,Gerard Deulofeu Lázaro,177,73,67,71,92,77.0
24,202651,Jesús Joaquín Fernández Sáez de la Torre,177,70,50,62,79,76.0
24,202884,Leonardo Spinazzola,186,75,66,69,80,69.0
24,204234,Edgar Badia Guardiola,180,70,55,35,53,56.0
24,204923,Marcel Sabitzer,178,76,74,73,74,80.0
24,205431,Niclas Füllkrug,188,83,84,64,60,80.0
24,205632,Lucas Ariel Ocampos,187,84,81,88,78,81.0
24,205686,Téji Tedy Savanier,172,69,62,77,86,84.0
24,208104,Matheus Lima Magalhães,190,84,71,32,45,46.0
24,208421,Saúl Ñíguez Esclápez,184,75,75,75,72,80.0
24,208448,Emil Peter Forsberg,177,76,59,67,78,81.0
24,208461,Marten Elco de Roon,185,76,81,86,61,83.0
24,208670,Hakim Ziyech,181,65,58,69,82,79.0
24,210021,Hany Mukhtar,173,71,60,87,87,79.0
24,211256,Nicolás Alejandro Tagliafico,172,65,75,87,78,76.0
24,217036,Alexandre Moreno Lopera,179,68,60,89,83,60.0
24,219789,Hamari Traoré,175,70,73,90,75,72.0
24,223273,Mario Pašalić,189,82,75,83,74,77.0
24,223710,Vedat Muriqi,194,92,91,72,42,75.0
24,223874,Valentin Rongier,172,67,77,88,74,82.0
24,223952,David Soria Solís,192,85,75,43,49,58.0
24,224031,Adam Marušić,185,85,83,82,64,75.0
24,224196,Ramy Bensebaini,187,82,78,77,67,75.0
24,224309,Joan Jordán Moreno,184,74,74,78,65,75.0
24,225201,Alejandro Berenguer Remiro,175,73,55,80,87,83.0
24,227290,Marko Dmitrović,194,91,79,45,32,59.0
24,227890,Nuno Miguel Gomes dos Santos,177,72,60,84,81,75.0
24,228520,Luis Ezequiel Ávila,172,81,86,76,71,72.0
24,230201,Maikel Renan Catarino Fagundes,177,75,68,85,83,54.0
24,230204,Héniton Enaldo Pires Tramontino,182,74,64,30,42,41.0
24,230225,Juan Heberto Mestres de Mesquita,181,82,79,76,61,70.0
24,230271,Laureano Thomas Santeiro Marre,171,63,35,67,85,77.0
24,230313,Tony Josimar Abranjes Meneses,179,80,91,81,55,72.0
24,232487,遠藤 航,178,77,66,91,74,83.0
24,245367,Xavi Quentin Shay Simons,179,61,67,84,89,78.0
24,245371,Thiago Ezequiel Almada,171,62,55,75,92,81.0
24,246104,Ryan Jiro Gravenberch,190,77,75,80,80,76.0
24,252154,Marco Carnesecchi,191,83,55,28,40,40.0
24,259377,Yeremy Jesús Pino Santos,172,60,32,70,79,60.0
24,243854,Mohamed Simakan,187,82,82,74,64,74.0
24,245155,Mohammed Kudus,177,70,76,79,85,76.0
24,247463,Folarin Balogun,178,66,74,66,75,77.0
24,248695,Wesley Fofana,190,76,80,65,61,70.0
24,251805,Jurriën David Norman Timber,179,78,82,82,73,85.0
24,253002,Giacomo Raspadori,172,69,54,65,77,77.0
24,256197,Piero Martín Hincapié Reyna,184,76,77,74,75,76.0
24,257179,Gonçalo Bernardo Inácio,185,78,78,76,65,75.0
24,241187,Lutsharel Geertruida,185,73,82,79,73,77.0
24,241854,Perr Schuurs,191,79,77,75,62,77.0
24,256325,Josip Šutalo,190,82,83,79,62,81.0
24,256516,Nicholas Williams Arthuer,181,67,60,77,91,75.0
24,225100,Joe Gomez,188,77,81,64,63,72.0
24,229942,Axel Arthur Disasi,190,86,92,72,35,71.0
24,235794,Eberechi Eze,178,67,68,74,82,79.0
24,237712,Valentín Mariano José Castellanos Giménez,178,70,71,87,72,75.0
24,240753,Amine Gouiri,181,83,73,72,76,78.0
24,242187,Christoph Baumgartner,180,73,49,71,81,76.0
24,245388,Jean-Clair Dimitri Roger Todibo,190,88,82,73,54,78.0
24,247246,Khéphren Thuram-Ulien,192,81,80,82,71,79.0
24,248266,Sacha Boey,178,70,81,91,85,72.0
24,248550,Daniel Vivian Moreno,183,83,80,73,64,65.0
24,253124,Matheus Luiz Nunes,183,76,74,83,79,80.0
24,258648,Carlos Augusto Zopolato Neves,184,75,78,85,80,77.0
24,235840,Michele Di Gregorio,187,81,62,36,45,56.0
24,236496,Mattéo Elias Kenzo Guendouzi Olié,185,68,75,88,84,82.0
24,236499,Douglas Luiz Soares de Paulo,175,66,68,78,74,82.0
24,239231,Marc Cucurella Saseta,173,66,66,86,77,77.0
24,240709,Ridle Bote Baku,176,75,73,88,85,76.0
24,244261,Lovro Majer,178,76,64,77,84,78.0
24,245235,Alexander Hartmann Bah,183,76,78,86,77,76.0
24,224081,Kalvin Phillips,178,72,75,73,72,78.0
24,225953,Steven Charles Bergwijn,178,78,77,71,77,76.0
24,227678,Ezri Konsa Ngoyo,183,77,78,72,63,79.0
24,227796,Christian Pulisic,177,69,54,64,87,79.0
24,228093,Marcus Lilian Thuram-Ulien,192,88,85,79,76,75.0
24,228413,Emil Audero Mulyadi,192,83,55,25,53,56.0
24,228789,Robert Lynch Sánchez,197,85,66,40,40,65.0
24,229261,Denis Lemi Zakaria Lako Lado,190,81,87,76,67,82.0
24,233260,Ernesto Alexis Vega Rojas,173,77,75,80,83,75.0
24,233306,Dean Henderson,188,85,64,32,61,60.0
24,234943,Florian Christian Neuhaus,185,77,66,81,77,76.0
24,236480,Yves Bissouma,182,80,74,78,72,79.0
24,237238,Scott McTominay,193,88,83,80,58,76.0
24,238095,Nikola Milenković,195,90,84,79,50,78.0
24,239770,Nicolò Casale,191,80,84,67,60,77.0
24,247500,Edgar González Estrada,193,78,77,79,51,70.0
24,251573,Renan Augusto Lodi dos Santos,173,68,67,82,80,76.0
24,204311,Kurt Happy Zouma,190,95,92,62,47,73.0
24,220651,José Ángel Esmoris Tasende,171,69,56,85,85,79.0
24,222331,Lukas Manuel Klostermann,189,88,77,80,63,68.0
24,224411,Gonçalo Manuel Ganchinho Guedes,179,68,71,71,84,77.0
24,226166,Nordi Mukiele Mulere,187,84,79,79,67,72.0
24,227174,Matty Cash,185,74,68,86,78,72.0
24,230021,Joseph Aidoo,184,80,91,81,68,63.0
24,231340,Gonzalo Ariel Montiel,175,70,72,93,82,75.0
24,231366,Philipp Lienhart,189,83,79,67,64,75.0
24,244749,Nayef Aguerd,190,76,76,69,58,72.0
24,198009,Mattia Perin,188,77,52,30,53,65.0
24,214979,Juan Agustín Musso,191,93,70,35,32,67.0
24,215223,Walter Daniel Benítez,191,93,80,40,45,62.0
24,216549,Alexander Sørloth,195,94,90,82,57,82.0
24,222382,Luis Gerardo Chávez Magallón,178,73,64,88,71,72.0
24,222509,Daniel Ceballos Fernández,179,68,60,76,79,81.0
24,224003,Sergio Herrera Pirón,192,82,67,42,45,53.0
24,224371,Jarrod Bowen,175,70,63,79,77,76.0
24,226790,Onyinye Wilfred Ndidi,183,74,78,79,65,76.0
24,229906,Leon Bailey Butler,178,77,61,66,85,75.0
24,230625,Matheus Reis de Lima,184,80,83,82,72,76.0
24,231913,Fredrik Aursnes,179,71,76,91,82,82.0
24,234153,Carlos Soler Barragán,180,76,71,81,76,76.0
24,234468,Emanuel Reynoso,176,67,64,68,84,80.0
24,235008,Lucas Gastón Robertone,169,66,60,86,90,68.0
24,236792,Tomáš Souček,192,86,84,87,49,73.0
24,243976,Alejandro Catena Marugán,194,82,78,78,60,71.0
24,163489,Andrea Consigli,189,82,51,31,57,63.0
24,163705,Steve Mandanda,187,82,61,31,52,62.0
24,164835,Łukasz Fabiański,190,83,65,25,53,63.0
24,167959,Marcelo Grohe,188,80,65,28,40,69.0
24,172871,Jan Bert Lieve Vertonghen,189,89,82,70,54,81.0
24,173221,Antonio Candreva,180,70,55,75,79,73.0
24,177413,Axel Laurent Angel Lambert Witsel,186,81,77,70,63,85.0
24,178562,Éver Maximiliano David Banega,176,78,71,73,79,80.0
24,179813,Edinson Roberto Cavani Gómez,185,77,74,57,63,81.0
24,181458,Ivan Perišić,186,80,73,82,69,85.0
24,183512,Yuri Berchiche Izeta,181,80,79,83,80,78.0
24,184432,César Azpilicueta Tanco,178,77,70,70,67,78.0
24,189125,Giacomo Bonaventura,180,75,61,76,75,82.0
24,189505,Pedro Eliezer Rodríguez Ledesma,169,65,40,67,90,80.0
24,189682,Ben Mee,180,82,77,67,56,75.0
24,189805,Luuk de Jong,189,86,86,73,52,76.0
24,190674,Benjamin André,180,76,79,91,70,76.0
24,190745,Marco Silvestri,191,80,60,34,65,44.0
24,191740,Ander Herrera Agüera,182,71,69,79,72,84.0
24,192638,Marcos Alonso Mendoza,188,84,74,79,64,79.0
24,193283,Thomas Joseph Delaney,182,79,77,82,72,78.0
24,193476,Rémy Cabella,172,68,45,75,85,71.0
24,195365,Kevin Kampl,178,66,47,86,88,79.0
24,197891,Juan Miguel Jiménez López,172,69,56,76,79,71.0
24,198032,Dan Burn,198,87,89,78,33,75.0
24,198141,Marc Bartra Aregall,184,73,79,71,69,76.0
24,199069,Vincent Paté Aboubakar,184,75,82,77,79,82.0
24,199110,Luis Fernando Muriel Fruto,179,79,72,71,85,82.0
24,199439,Michael Gregoritsch,193,91,85,71,55,73.0
24,199641,Matz Willy Els Sels,188,75,67,26,36,62.0
24,199813,Gernot Trauner,183,82,86,86,63,78.0
24,199833,Lars Unnerstall,198,103,82,35,20,58.0
24,200155,Hans Vanaken,195,80,76,90,56,86.0
24,200159,Stefan Ortega Moreno,185,88,73,33,42,56.0
24,200215,Sebastian Rode,180,71,72,69,67,80.0
24,200458,Lucas Digne,178,74,69,80,72,79.0
24,200610,Kevin Volland,179,85,85,83,73,82.0
24,201269,Frederik Riis Rønnow,188,81,67,32,34,31.0
24,201505,David López Silva,183,81,80,58,40,70.0
24,202695,James Tarkowski,188,81,83,68,55,76.0
24,203263,Harry Maguire,193,100,90,64,36,75.0
24,205600,Samuel Yves Umtiti,182,75,82,55,58,74.0
24,205678,Edin Višća,172,63,58,77,86,81.0
24,205812,Pietro Terracciano,193,78,60,33,41,63.0
24,206590,Moisés Gómez Bordonado,176,73,56,78,74,75.0
24,206594,Solomon March,180,77,61,82,74,79.0
24,208777,Óliver Torres Muñoz,178,70,33,70,77,80.0
24,209440,Romário Ricardo da Silva,174,69,66,91,88,80.0
24,209846,Christian Günter,184,83,82,89,64,71.0
24,210243,Ricardo Domingos Barbosa Pereira,175,70,67,66,76,81.0
24,210315,Raúl De Tomás Gómez,180,72,74,73,80,75.0
24,210881,John McGinn,178,68,76,92,77,71.0
24,210930,Carles Gil de Pareja Vicent,170,65,61,84,73,76.0
24,211093,Callum William McGregor,175,74,69,93,85,86.0
24,211348,Stole Dimitrievski,188,84,72,40,44,53.0
24,211748,Kerem Demirbay,183,75,67,79,76,78.0
24,212138,Przemysław Frankowski,175,70,70,85,75,78.0
24,212419,Tyrone Mings,196,77,86,74,55,71.0
24,212442,José Pedro Malheiro de Sá,192,84,75,34,62,45.0
24,212462,Alex Nicolao Telles,181,69,61,81,74,75.0
24,215270,Lucas Manuel Zelarayán,172,70,64,75,88,70.0
24,215590,Ayoze Pérez Gutiérrez,178,72,58,63,80,77.0
24,215716,Aleksandar Mitrović,189,90,91,79,60,75.0
24,215998,Ignacio Martín Fernández,182,67,70,82,80,85.0
24,216150,Davide Zappacosta,182,75,66,81,71,73.0
24,216447,Álvaro García Rivera,167,61,32,72,89,73.0
24,216475,José Luis Morales Nogales,180,70,69,68,79,79.0
24,219683,Corentin Tolisso,181,81,75,63,66,75.0
24,219733,Ludovic Ajorque,196,93,94,77,52,78.0
24,219812,Patrick Ciurria,178,67,54,81,82,75.0
24,223697,Robin Everardus Gosens,183,76,76,84,71,77.0
24,224151,Henry Josué Martín Mex,177,83,93,80,78,78.0
24,225663,Aleksandr Golovin,178,69,56,81,86,80.0
24,226376,Alejandro Sebastián Romero Gamarra,171,67,59,70,86,73.0
24,230168,Emelvin William Anjos Rochedo,190,85,79,29,34,67.0
24,230184,Ronaldo Diego Essler Domingues,168,65,44,76,87,76.0
24,230216,Adnan Claudiano Vidual Machado,175,70,71,81,73,67.0
24,230234,Everton Jorge Andrade Zanon,177,75,68,89,76,68.0
24,230251,Melvin Luan Parrela Porfírio,188,88,82,87,67,76.0
24,230312,Bernard Gabriel Prestão Chaves,186,80,60,23,66,64.0
24,230498,Luan Vágner Boas Macedo,176,73,63,79,82,73.0
24,235374,Manuel Lazzari,174,67,56,86,89,76.0
24,238717,Ethan Rupert Pinnock,194,79,86,75,51,71.0
24,244309,Teddy Teuma,176,73,72,81,72,80.0
24,258729,Gabriel Veiga Novas,184,71,65,69,73,68.0
24,253004,Anssumane Fati,178,66,49,63,89,82.0
24,260407,Sepe Elye Wahi,181,77,69,70,80,75.0
24,270086,António João Pereira Albuquerque Tavares Silva,187,80,82,83,54,77.0
24,236610,Moise Bioty Kean,182,72,80,79,79,72.0
24,241159,Addji Keaninkin Marc-Israel Guéhi,182,82,77,70,68,74.0
24,242578,Benoît Badiashile Mukinayi,194,75,84,64,42,75.0
24,243780,이강인 Kang In Lee,173,66,59,58,82,72.0
24,245541,Giovanni Alejandro Reyna,185,79,74,72,84,78.0
24,246606,Francisco José García Torres,167,69,62,80,84,69.0
24,247729,Domingos André Ribeiro Almeida,176,62,59,82,78,82.0
24,255654,Pierre Kazeye Rommel Kalulu Kyatengwa,184,82,74,72,69,77.0
24,256612,Francisco Evanilson de Lima Barbosa,181,77,81,74,66,74.0
24,259197,Nicolas Jackson,186,78,73,73,74,62.0
24,264453,Mickey van de Ven,193,81,84,70,59,68.0
24,240273,Emile Smith Rowe,182,72,61,72,80,78.0
24,245152,Santiago Tomás Giménez,182,69,79,80,72,74.0
24,246764,Mohamed Camara,173,65,69,90,88,77.0
24,247827,Michael Olise,189,73,46,68,91,74.0
24,251752,Lucas Chevalier,189,78,53,34,32,45.0
24,254566,Patrick Wimmer,182,77,71,83,84,68.0
24,226710,Gianluca Scamacca,195,85,85,65,61,78.0
24,230786,Jose Luís García Vayá,186,73,74,89,67,74.0
24,231102,Ludovic Blas,180,70,63,74,80,84.0
24,231691,Alban Lafont,196,90,70,40,60,61.0
24,232229,Justin Bijlow,188,76,70,30,56,54.0
24,232938,冨安 健洋,188,84,80,77,69,72.0
24,234568,Gedson Carvalho Fernandes,183,63,71,88,83,79.0
24,234570,João Pedro Neves Filipe,175,67,57,69,90,77.0
24,236403,Obite Evan N'Dicka,192,82,81,76,54,80.0
24,237329,Joseph Willock,186,71,66,83,79,78.0
24,238041,Tyrell Malacia,169,67,71,83,84,75.0
24,238216,Conor Gallagher,182,74,64,93,68,72.0
24,239380,Noa Noëll Lang,179,69,63,79,88,82.0
24,240243,Matheus Santos Carneiro Da Cunha,183,76,72,78,83,81.0
24,242619,Cheick Oumar Doucouré,180,73,76,78,70,77.0
24,246646,Maxence Caqueret,174,63,56,86,86,78.0
24,246923,Jacob Ramsey,180,72,75,79,79,78.0
24,247138,Francisco José Navarro Aliaga,179,71,78,84,73,78.0
24,247495,Jon Moncayola Tollar,182,78,67,74,66,73.0
24,253109,Joey Veerman,185,75,77,85,74,77.0
24,229188,Vangelis Pavlidis,183,82,81,84,70,75.0
24,233500,Luis Fernando Sinisterra Lucumí,172,60,56,70,93,77.0
24,235658,Victor Enok Nelsson,185,78,85,83,64,72.0
24,235781,Santiago Comesaña Veiga,184,75,75,76,61,76.0
24,236703,David Raum,180,75,76,87,77,75.0
24,237321,Mërgim Berisha,188,84,76,75,69,75.0
24,238463,Amadou Haïdara,175,72,65,81,78,76.0
24,240638,Tijjani Reijnders,185,73,65,92,84,79.0
24,242000,Konstantinos Mavropanos,194,89,91,65,52,63.0
24,242664,Alexis Jesse Saelemaekers,180,72,59,80,87,74.0
24,252059,Salis Abdul Samed,179,69,73,91,65,75.0
24,253150,Mike Trésor Ndayishimiye,172,66,52,69,88,76.0
24,255742,旗手 怜央,171,70,63,76,83,81.0
24,221342,Pablo Carmine Maffeo Becerra,172,70,69,71,75,62.0
24,224030,Maxime Lopez,167,58,34,85,90,73.0
24,225014,Gaetano Castrovilli,187,71,66,73,84,77.0
24,230767,Renato Júnior Luz Sanches,176,70,83,77,84,83.0
24,231633,Issa Diop,194,92,87,67,52,70.0
24,231836,Karl Jesper Karlsson,178,68,52,83,90,77.0
24,232440,Caio Henrique Oliveira Silva,178,70,58,83,73,80.0
24,232639,堂安 律,172,70,59,78,89,74.0
24,234426,Marcos do Nascimento Teixeira,185,80,83,85,61,78.0
24,235407,Salih Özcan,183,79,80,82,78,76.0
24,237161,Sean Longstaff,180,65,67,87,59,77.0
24,239482,Wenderson Rodrigues do Nascimento Galeno,179,62,67,81,84,85.0
24,239613,Matteo Pessina,187,77,68,81,69,78.0
24,240716,Mathías Olivera Miramontes,184,78,74,78,66,70.0
24,241727,Predrag Rajković,191,85,66,26,32,32.0
24,243014,Bryan Mbeumo,171,75,69,78,87,72.0
24,245279,Sergio Reguilón Rodríguez,178,68,65,72,76,74.0
24,206003,Yvon Landry Mvogo Nganoma,189,93,74,28,58,30.0
24,222357,Breel-Donald Embolo,187,88,86,78,67,74.0
24,224221,Joachim Andersen,192,90,86,70,47,77.0
24,225149,Jean Butez,188,86,62,42,37,42.0
24,226300,Uğurcan Çakır,191,82,67,40,49,60.0
24,228579,Benjamin Henrichs,185,79,74,75,75,73.0
24,229752,Mohameth Djibril Ibrahima Sow,184,76,75,87,75,80.0
24,232658,Danilho Raimundo Doekhi,190,86,86,77,64,75.0
24,232999,Tyler Shaan Adams,175,72,68,89,77,77.0
24,235569,Tanguy Ndombèlé Alvaro,181,76,75,41,81,86.0
24,241095,Nikola Vlašić,178,79,70,77,78,77.0
24,247204,Emerson Aparecido Leite de Souza Junior,181,79,74,80,70,65.0
24,193105,Alphonse Areola,195,94,79,38,58,64.0
24,207616,Adam Webster,191,75,79,69,62,78.0
24,219581,Samuel Gigot,187,83,85,71,58,68.0
24,219932,Arnaldo Antonio Sanabria Ayala,181,73,68,64,83,78.0
24,220673,Renato Fabrizio Tapia Cortijo,185,80,86,85,66,70.0
24,221125,Sebastián Driussi,179,79,72,88,83,72.0
24,224494,Rico Henry,170,66,65,80,89,72.0
24,228302,Alfonso Pedraza Sag,184,73,74,81,75,66.0
24,230658,Arthur Henrique Ramos de Oliveira Melo,171,73,65,67,79,83.0
24,231416,Dodi Lukébakio,187,77,68,64,77,76.0
24,231652,Simon Bokoté Banza,189,77,81,73,69,73.0
24,233556,Riccardo Orsolini,183,73,72,67,83,73.0
24,235889,Cengiz Ünder,173,66,44,70,79,74.0
24,240452,M'Bala Nzola,185,82,89,78,66,76.0
24,240699,Diego Nicolás De La Cruz Arcosa,167,65,52,86,92,80.0
24,146947,Mikel Vesga Arruti,191,84,87,83,47,68.0
24,156519,Héctor Miguel Herrera López,185,78,80,83,66,76.0
24,158625,Dante Bonfim da Costa Santos,189,91,86,67,41,79.0
24,171791,José Miguel da Rocha Fonte,191,81,82,76,31,79.0
24,173030,Óscar Guido Trejo,180,79,74,87,91,76.0
24,173373,Sergio Germán Romero,192,88,73,31,55,62.0
24,183569,Jean-Eric Maxim Choupo-Moting,191,90,81,55,73,75.0
24,187072,Lars Edi Stindl,180,80,73,69,70,80.0
24,188152,Oscar dos Santos Emboaba Júnior,179,70,62,85,90,78.0
24,189690,Vicente Guaita Panadero,190,80,64,41,63,62.0
24,190717,Michail Antonio,180,82,86,70,65,73.0
24,190765,Pascal Groß,181,78,68,85,67,83.0
24,190813,Stephan El Shaarawy,178,73,63,69,91,77.0
24,191043,Alex Sandro Lobo Silva,180,80,77,77,69,78.0
24,193061,Roberto Maximiliano Pereyra,182,77,68,78,76,78.0
24,193314,Aitor Fernández Abarisketa,182,78,52,42,55,55.0
24,194404,Norberto Murara Neto,190,84,61,40,59,64.0
24,195038,Florian Kainz,176,71,54,79,85,77.0
24,195086,Dejan Lovren,188,84,83,64,46,69.0
24,195479,James Henry Tavernier,182,75,77,89,75,74.0
24,197853,Serge Alain Stéphane Aurier,174,74,72,66,68,73.0
24,197965,Luís Miguel Afonso Fernandes,177,72,59,65,73,84.0
24,198031,Sérgio Miguel Relvas de Oliveira,181,78,53,74,63,81.0
24,198451,Daniel José Rodríguez Vázquez,178,71,68,77,65,66.0
24,198950,Pablo Sarabia García,174,70,59,67,81,76.0
24,199005,Mathew David Ryan,182,82,64,35,55,64.0
24,199422,Jordy Clasie,170,68,65,76,74,78.0
24,199987,Jasper Cillessen,185,83,67,40,48,61.0
24,201095,Agustín Federico Marchesín,188,85,59,38,65,64.0
24,201119,Ismaily Gonçalves dos Santos,177,82,75,86,72,79.0
24,201305,Gabriel Armando de Abreu,185,72,78,74,65,69.0
24,202024,Remo Marco Freuler,181,80,69,88,67,82.0
24,202599,Igor Caique Coronado,170,68,57,83,91,76.0
24,203486,Thorgan Ganael Francis Hazard,174,71,64,75,85,78.0
24,203747,Héctor Bellerín Moruno,178,74,57,72,75,70.0
24,205186,Paulo Dino Gazzaniga,196,90,55,42,65,61.0
24,205288,Fernando Martínez Rubio,183,88,64,30,43,50.0
24,205569,James Ward-Prowse,173,66,60,92,72,77.0
24,206413,Taras Stepanenko,181,76,76,80,63,77.0
24,207863,Felipe Augusto de Almeida Monteiro,190,84,88,62,56,71.0
24,207993,Sead Kolašinac,183,85,88,73,59,70.0
24,208004,Joël Ivo Veltman,184,75,72,74,66,79.0
24,208295,Romain Saïss,190,84,83,73,61,78.0
24,208596,Andrea Belotti,181,84,85,75,74,81.0
24,208787,Adrien Thomasson,175,72,67,77,77,77.0
24,208830,Jamie Vardy,179,74,64,61,69,80.0
24,210372,Rachid Ghezzal,182,70,57,67,80,75.0
24,210648,Ahmed Elsayed Ali Elsayed Hegazy,193,96,90,85,41,60.0
24,211022,Rubén García Santos,171,71,44,63,81,67.0
24,212187,Philipp Martin Max,177,77,70,82,76,74.0
24,212404,Federico Bernardeschi,185,77,69,74,82,78.0
24,212811,Mario René Junior Lemina,184,85,76,77,69,78.0
24,213955,Sardar Azmoun,186,82,76,68,77,79.0
24,214009,Gustavo Leonardo Cuéllar Gallego,175,74,78,94,71,64.0
24,216816,Giovanni Pablo Simeone,181,81,74,73,75,75.0
24,216939,Andre Jason Blake,188,79,68,41,48,62.0
24,218339,Mahmoud Dahoud,178,68,59,83,86,75.0
24,220093,Hans Hateboer,185,72,75,74,68,76.0
24,220253,Munir El Haddadi Mohamed,175,69,59,67,83,75.0
24,220407,Martin Dúbravka,190,80,60,38,47,59.0
24,220621,Mohamed Saïd Benrahma,172,67,53,70,85,74.0
24,220971,Naby Keïta,172,64,62,69,87,83.0
24,221284,Jonathan Gradit,180,75,79,77,64,74.0
24,221671,이재성 李在成,181,74,48,87,85,78.0
24,222558,Rick Karsdorp,184,80,79,80,70,78.0
24,223790,Sheraldo Becker,180,77,73,73,78,73.0
24,224425,Marius Wolf,188,81,77,84,67,80.0
24,225293,Habibou Mouhamadou Diallo,186,79,80,69,66,69.0
24,225951,Denis Athanase Bouanga,180,71,69,83,85,72.0
24,226110,Nicolas Pépé,183,73,68,65,90,75.0
24,227928,Nélson Cabral Semedo,177,69,69,78,80,78.0
24,229158,Branco van den Boomen,188,75,72,73,64,78.0
24,229758,Rade Krunić,184,74,72,76,73,75.0
24,229857,Stefano Sensi,168,62,48,65,82,78.0
24,230183,Gérson Adriano Gutierres Serra,186,73,67,89,68,77.0
24,230206,Wellingt. Edson Sabrão Rolim,169,66,69,78,74,71.0
24,230212,A. Zervandro Chiamuloira Paes,182,79,74,63,49,70.0
24,230285,Pedro Tofico Dourado Hermes,190,88,93,71,51,66.0
24,230360,Hediselton Simão Resende,176,75,67,88,77,80.0
24,230379,Danilo Manuel Vieira Espíndola,189,84,84,79,61,68.0
24,230385,Alberto Marcelo Dutra Cirino,175,72,46,75,88,71.0
24,230406,G. Pierre Paiva Souza,173,72,72,69,73,62.0
24,230426,Arturo Adolfo Inálcio Dutra,170,60,35,74,90,60.0
24,230440,Fred Claudinei Tófoli Vilela,188,87,90,65,82,72.0
24,230442,Jason Bardeira Cunha,187,85,79,74,70,80.0
24,230460,Jonathan Prazeres Conradi,172,70,49,58,79,69.0
24,231969,Ruslan Malinovskyi,181,79,81,80,69,75.0
24,232905,伊东 纯也,176,66,60,89,84,77.0
24,233029,Rodrigo Germán Aliendro,173,72,72,82,80,81.0
24,236791,Antonín Barák,190,86,75,82,73,80.0
24,239433,Nemanja Maksimović,189,78,74,82,58,76.0
24,240938,Junior Walter Messias,179,70,58,66,81,65.0
24,242087,守田 英正,177,69,77,81,70,71.0
24,242201,Luis Milla Manzanares,175,67,70,84,69,79.0
24,244470,Vladimír Coufal,175,76,75,84,64,72.0
24,247131,Luis Alfonso Espino García,172,71,78,90,73,69.0
24,251353,Kodjo Fo-Doh Laba,183,82,85,87,76,74.0
